id,revenue
3001,29355428.9
3002,8582756.35
3003,18693381.03
3004,41677581.27
3005,5209321.5
3006,46032750.45
3007,14978337.25
3008,71147269.78
3009,29710909.24
3010,534300860.21
3011,896735.14
3012,4565221.24
3013,59138230.37
3014,2421659.71
3015,26965817.64
3016,947192.12
3017,143837783.05
3018,122183080.47
3019,22716389.69
3020,804082327.55
3021,84410895.68
3022,99508348.57
3023,1680089.05
3024,47152221.75
3025,2272894.87
3026,145242444.21
3027,8965868.38
3028,117194696.97
3029,5197410.35
3030,69624188.57
3031,55660429.83
3032,12909357.35
3033,4484977.9
3034,876913.03
3035,19912973.92
3036,38610593.78
3037,108568255.7
3038,63590776.78
3039,26460851.88
3040,12998393.5
3041,33730843.07
3042,4848207.11
3043,18471814.69
3044,8280504.48
3045,443161170.76
3046,11833514.5
3047,25393759.42
3048,32290721.91
3049,35484665.84
3050,63459521.42
3051,3116756.21
3052,35322184.48
3053,3415846.62
3054,19026240.2
3055,82603363.53
3056,1104509.12
3057,91397402.62
3058,520670805.66
3059,7726271.36
3060,128535619.18
3061,70677669.28
3062,164811440.28
3063,123901549.35
3064,100509947.22
3065,50803112.44
3066,124844755.69
3067,12220503.72
3068,56833119.47
3069,243400632.56
3070,8867598.4
3071,27539212.49
3072,642067198.53
3073,7010188.25
3074,1371106.35
3075,21496455.06
3076,259335536.37
3077,59135283.82
3078,176437003.07
3079,75177434.37
3080,163015927.49
3081,32184764.86
3082,30421706.78
3083,6489243.22
3084,4362388.21
3085,32643725.86
3086,88225613.18
3087,2820514.44
3088,2629842.07
3089,2880041.87
3090,25796582.85
3091,49673115.48
3092,13613949.64
3093,297777393.07
3094,132801898.5
3095,80060891.31
3096,5421935.27
3097,894936952.35
3098,39877815.68
3099,75900687.85
3100,8291487.97
3101,14819354.11
3102,12667018.38
3103,7967272.82
3104,3777946.55
3105,99197947.55
3106,60804636.64
3107,41736471.75
3108,20997816.1
3109,26848109.34
3110,430462727.15
3111,7480447.27
3112,3199742.14
3113,21017956.6
3114,53689638.29
3115,21150994.08
3116,29396923.37
3117,8990828.95
3118,12754247.06
3119,201227837.32
3120,206172294.1
3121,14676189.65
3122,45794416.03
3123,25703695.82
3124,10052571.76
3125,957631.37
3126,28327092.55
3127,27019162.82
3128,32071950.68
3129,365702683.03
3130,35623818.63
3131,9856204.09
3132,13702530.13
3133,13403364.66
3134,34120402.49
3135,3866065.5
3136,6523305.75
3137,170651347.5
3138,1680548.7
3139,37070696.97
3140,89344580.62
3141,21826083.24
3142,4439485.37
3143,175818027.43
3144,23321682.56
3145,96630537.16
3146,9596776.14
3147,25216841.13
3148,7812963.51
3149,100383690.19
3150,105446154.38
3151,10907313.89
3152,25180026.62
3153,7584597.61
3154,13619150.02
3155,44659797.11
3156,23579351.99
3157,34313890.83
3158,240437998.79
3159,13255092.96
3160,27511371.16
3161,4700345.96
3162,8866266.15
3163,120108198.69
3164,6844355.2
3165,927241.96
3166,2082126.76
3167,89612175.34
3168,3344624.83
3169,27512723.09
3170,28990147.39
3171,105897457.56
3172,52098914.61
3173,1644094.55
3174,6103010.06
3175,31501419.92
3176,57635384.57
3177,134129553.09
3178,9637214.39
3179,17927253.99
3180,34567526.74
3181,5536833.77
3182,368322416.08
3183,63401054.47
3184,56030837.3
3185,89613523.8
3186,41127055.77
3187,15092942.18
3188,19606121.34
3189,104605227.27
3190,94011980.18
3191,20476649.57
3192,37159166.09
3193,378590572.78
3194,99704544.59
3195,2560615.0
3196,9823713.36
3197,44645413.58
3198,207661718.44
3199,316570074.91
3200,16408922.79
3201,85620832.35
3202,15506485.83
3203,4867541.78
3204,4087432.1
3205,26522638.21
3206,35610723.57
3207,41416467.6
3208,17027263.96
3209,7127250.49
3210,621547699.12
3211,3988441.17
3212,53414526.48
3213,129337355.1
3214,12268107.44
3215,8297565.93
3216,14415551.52
3217,415041647.32
3218,26802790.96
3219,4482031.38
3220,212185920.63
3221,28496593.17
3222,14611819.35
3223,60490934.91
3224,5796820.84
3225,8249673.06
3226,7582954.95
3227,75705017.79
3228,276431520.92
3229,197172320.23
3230,51172680.54
3231,64333331.85
3232,30877330.62
3233,6550700.24
3234,26468197.86
3235,138340690.18
3236,2651856.6
3237,19751944.68
3238,7732478.58
3239,3503346.37
3240,386966399.23
3241,14570797.61
3242,12689881.51
3243,8287983.25
3244,2850209.1
3245,18589478.61
3246,28898903.07
3247,21963627.21
3248,79927681.55
3249,65460757.21
3250,303913290.39
3251,18058091.53
3252,32783311.87
3253,106908572.33
3254,5535469.72
3255,2877441.89
3256,42686212.94
3257,38712290.19
3258,24668068.59
3259,34996341.44
3260,4732079.27
3261,611877192.22
3262,48559942.61
3263,2673497.83
3264,1520057.99
3265,1839540.74
3266,926570.14
3267,46340898.25
3268,280931.17
3269,82635260.41
3270,173786994.86
3271,20389702.26
3272,9746997.83
3273,40145558.95
3274,534926767.93
3275,47435936.46
3276,16077674.57
3277,15638002.53
3278,108324641.86
3279,17657061.99
3280,375817027.84
3281,3205889.43
3282,7856581.2
3283,336033195.56
3284,82428640.19
3285,100878434.51
3286,6890597.67
3287,17810421.85
3288,20822728.25
3289,65715506.29
3290,89361103.7
3291,110696667.35
3292,370621911.57
3293,105529058.04
3294,21052893.84
3295,13420200.17
3296,12291742.15
3297,10227449.18
3298,52882042.15
3299,11670033.36
3300,22384202.94
3301,843981.57
3302,15836698.67
3303,13721882.98
3304,16654267.4
3305,35395232.09
3306,2981267.46
3307,35391361.6
3308,9767979.38
3309,20709076.38
3310,6846907.56
3311,11320920.08
3312,63778929.55
3313,99573182.91
3314,44300718.81
3315,106031307.03
3316,31549334.33
3317,15925032.77
3318,1594752.54
3319,4655273.46
3320,21475659.38
3321,12873027.69
3322,12137502.23
3323,129297145.7
3324,18290750.92
3325,67167143.33
3326,327277243.89
3327,85210151.48
3328,25044405.99
3329,12004125.21
3330,117775476.34
3331,10760101.11
3332,43884623.42
3333,245063871.82
3334,13106982.44
3335,50365494.22
3336,40294676.48
3337,5343495.36
3338,11121305.57
3339,7567208.54
3340,113729988.95
3341,10260121.44
3342,107324437.8
3343,61833162.06
3344,915490.47
3345,30435516.82
3346,29342766.02
3347,1000969.48
3348,34107931.91
3349,65228756.22
3350,192999916.58
3351,40508080.13
3352,15544730.28
3353,90551376.05
3354,19430291.75
3355,4947755.88
3356,26059361.66
3357,3306464.16
3358,29660616.26
3359,26099928.3
3360,28906375.17
3361,183621549.8
3362,26873561.78
3363,16339888.99
3364,20280128.23
3365,3550199.63
3366,111804374.6
3367,132171906.44
3368,2940983.11
3369,41142371.24
3370,139013182.66
3371,47145003.76
3372,44236746.96
3373,65510379.87
3374,8620746.71
3375,91675416.75
3376,37547589.6
3377,39342220.29
3378,18025912.12
3379,269506330.11
3380,61208102.18
3381,9863768.99
3382,1972297.49
3383,3905422.23
3384,63373735.14
3385,98087272.55
3386,6954611.19
3387,4392179.98
3388,130394033.85
3389,1108475305.0
3390,21360147.33
3391,13953120.11
3392,25456231.88
3393,11319310.38
3394,166553357.81
3395,205111368.34
3396,49110127.02
3397,378203.36
3398,279834835.52
3399,91612133.75
3400,18997057.92
3401,3409879.02
3402,6069299.82
3403,189905421.6
3404,17360812.78
3405,20067488.22
3406,275928040.76
3407,247125300.87
3408,78817522.45
3409,2263631.74
3410,36523029.2
3411,62402912.09
3412,24939589.35
3413,24662072.8
3414,8748801.56
3415,28913673.55
3416,158341068.24
3417,112568884.04
3418,37283865.78
3419,315962955.2
3420,10187676.91
3421,19798856.9
3422,6351111.76
3423,404409434.59
3424,8815356.85
3425,27395790.89
3426,22998986.92
3427,29392011.95
3428,18336442.63
3429,24259585.07
