id,revenue
3001,54680140.58
3002,9353052.13
3003,18490612.29
3004,32853194.68
3005,4441398.52
3006,27108532.47
3007,13985319.23
3008,62723054.98
3009,27776391.48
3010,437359132.2
3011,1160396.22
3012,4695528.87
3013,73812729.48
3014,1258777.43
3015,34075192.7
3016,2216464.48
3017,120840809.2
3018,143689732.82
3019,25396381.26
3020,772258105.2
3021,75316601.88
3022,52981973.39
3023,2907689.46
3024,40365989.41
3025,1984263.96
3026,123029237.84
3027,9273007.92
3028,85637596.51
3029,5819026.7
3030,61732111.48
3031,29071551.72
3032,12444948.37
3033,6228165.84
3034,1537302.83
3035,21435039.69
3036,30411368.15
3037,82865422.96
3038,62179077.91
3039,27960480.72
3040,11405550.06
3041,34026257.88
3042,5105119.73
3043,18872001.24
3044,7903839.31
3045,416909273.65
3046,10333094.84
3047,40278593.12
3048,37383872.95
3049,30179415.7
3050,55584547.85
3051,2031061.68
3052,33741391.47
3053,2134847.05
3054,14276433.66
3055,105637724.34
3056,1573779.4
3057,95788941.86
3058,535726673.15
3059,6104373.92
3060,148603717.14
3061,65735665.85
3062,180448998.59
3063,100289691.63
3064,113949889.67
3065,31365794.96
3066,115357499.16
3067,6556336.02
3068,68990535.23
3069,216345037.37
3070,3730374.77
3071,18434998.82
3072,602537334.18
3073,7347286.27
3074,1229253.65
3075,28134090.18
3076,219680656.81
3077,71458934.88
3078,168196191.46
3079,56391940.78
3080,147872517.17
3081,30507568.67
3082,35087227.69
3083,8837323.7
3084,3406278.85
3085,38614818.1
3086,103360588.29
3087,926004.62
3088,3967934.17
3089,2498247.56
3090,26067586.38
3091,40039713.03
3092,13884232.39
3093,279479287.41
3094,125345880.45
3095,89926206.27
3096,3795136.91
3097,932719121.25
3098,32067620.8
3099,75257253.38
3100,11305316.34
3101,19787219.51
3102,13700449.76
3103,6335378.84
3104,3231782.56
3105,127170824.24
3106,85673663.89
3107,42456731.98
3108,11065406.11
3109,25402262.68
3110,438701932.21
3111,11077288.54
3112,3299483.35
3113,18319335.7
3114,59363522.14
3115,24643321.27
3116,24293600.44
3117,5258214.88
3118,9733145.04
3119,200533430.7
3120,172223152.42
3121,11851699.6
3122,47942814.11
3123,46016622.66
3124,7803239.65
3125,983706.88
3126,34237956.65
3127,11124926.61
3128,39474076.06
3129,333276557.44
3130,29120097.59
3131,10226011.91
3132,6560123.56
3133,12928768.31
3134,30871921.04
3135,5858247.26
3136,6254093.42
3137,159193198.19
3138,2073339.2
3139,41199685.99
3140,83333496.14
3141,24994573.8
3142,11824189.2
3143,167498906.11
3144,19918908.41
3145,104581746.4
3146,6751204.22
3147,45942435.74
3148,10466140.65
3149,116840444.01
3150,95520078.59
3151,10812220.87
3152,27232702.02
3153,7345993.36
3154,13100827.29
3155,44886213.0
3156,25096853.08
3157,34367706.11
3158,236472858.63
3159,14972940.56
3160,29317661.48
3161,3196102.04
3162,36026615.09
3163,100748870.28
3164,8650228.36
3165,733550.44
3166,1999313.61
3167,108022572.65
3168,2812574.93
3169,21610144.91
3170,36434395.01
3171,148865937.36
3172,56047810.13
3173,1382728.1
3174,2530344.87
3175,40268555.78
3176,31819902.8
3177,126565495.94
3178,12220989.35
3179,17451742.26
3180,33827124.65
3181,3240065.54
3182,301446753.15
3183,44546191.98
3184,47144699.84
3185,79948903.94
3186,50376622.4
3187,27456701.52
3188,21253313.63
3189,76967616.41
3190,67224719.87
3191,21886589.01
3192,44274992.67
3193,350492486.65
3194,104877410.16
3195,1494026.48
3196,12778973.85
3197,56712849.35
3198,234844987.03
3199,310779330.63
3200,20819628.9
3201,73628359.38
3202,10844631.79
3203,4506134.12
3204,4431062.44
3205,6557003.43
3206,51239350.99
3207,35516558.56
3208,20341403.54
3209,11486779.46
3210,565669229.55
3211,3945672.95
3212,60266341.74
3213,128918053.87
3214,17487229.03
3215,9313851.59
3216,12707697.54
3217,376878047.93
3218,32655246.67
3219,6320403.4
3220,194578966.45
3221,17216477.31
3222,18742994.15
3223,44586809.49
3224,7498436.24
3225,7379255.39
3226,6699777.06
3227,80876040.36
3228,354085899.48
3229,221151849.05
3230,50718054.59
3231,57575142.75
3232,49615807.13
3233,6972308.21
3234,27007292.47
3235,114502240.17
3236,5431649.0
3237,21035446.29
3238,6917673.87
3239,4898276.8
3240,427224278.89
3241,6115775.32
3242,13274765.16
3243,8863193.17
3244,1501501.05
3245,15197022.29
3246,30280546.25
3247,17467864.2
3248,98893519.77
3249,51353494.45
3250,302617683.83
3251,13567055.53
3252,51340752.22
3253,103776101.06
3254,4391692.38
3255,2356062.0
3256,39880595.04
3257,37955370.21
3258,29160479.79
3259,65368280.13
3260,2825888.4
3261,572952235.91
3262,43104196.32
3263,4320622.31
3264,1361342.32
3265,1414599.95
3266,1415757.7
3267,30210918.67
3268,1059364.5
3269,66833257.67
3270,182182248.65
3271,11879677.56
3272,10205097.78
3273,30279358.76
3274,459941317.43
3275,36259076.41
3276,20507026.22
3277,15542137.25
3278,100770656.39
3279,32562254.19
3280,383772540.58
3281,2795519.54
3282,8079200.17
3283,375187532.33
3284,75021508.48
3285,99701021.67
3286,3341462.26
3287,11255464.16
3288,45281166.11
3289,46762438.45
3290,76288962.97
3291,130735200.82
3292,354444412.89
3293,116882792.28
3294,16808495.61
3295,13120945.24
3296,12317312.45
3297,8211665.52
3298,52778410.72
3299,13651845.31
3300,38550698.0
3301,1274704.64
3302,16654548.03
3303,17286476.96
3304,23385580.77
3305,42707787.32
3306,1323422.23
3307,45790946.88
3308,10738014.92
3309,21070969.03
3310,6262344.06
3311,16671498.1
3312,66363630.47
3313,84206098.41
3314,47124792.05
3315,80246866.44
3316,23973548.81
3317,9285951.64
3318,1858487.88
3319,6685659.15
3320,25232826.78
3321,8141876.91
3322,11619393.42
3323,141818117.77
3324,19439629.05
3325,77673839.75
3326,314113905.06
3327,70592112.87
3328,29835634.93
3329,11905564.93
3330,134983839.64
3331,8963389.29
3332,58744469.47
3333,274974940.79
3334,13906566.95
3335,47261825.09
3336,44483180.85
3337,6955991.7
3338,13454303.57
3339,6577018.73
3340,128838613.44
3341,25128515.15
3342,56596357.49
3343,51243535.33
3344,1173279.48
3345,29801948.39
3346,28762903.09
3347,536260.65
3348,31367671.64
3349,81039719.58
3350,233227866.03
3351,29713437.03
3352,26239174.98
3353,87307176.25
3354,12588369.15
3355,5995317.01
3356,23501404.21
3357,4622005.34
3358,30477339.78
3359,25262474.73
3360,28330556.45
3361,146697158.79
3362,46496001.57
3363,17741176.19
3364,18420939.07
3365,2579728.11
3366,137385701.38
3367,135756775.48
3368,2788181.04
3369,39606869.65
3370,109785957.73
3371,49213346.71
3372,42443906.3
3373,69737323.11
3374,12372236.71
3375,100124388.97
3376,29315232.05
3377,31623301.2
3378,18409559.65
3379,339590726.19
3380,52408465.47
3381,13779120.07
3382,3076821.4
3383,4737339.49
3384,66454592.86
